danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,Genre Class
0.825,0.652,1,-3.183,0,0.0802,0.581,0,0.0931,0.931,95.977,233713,51.41621751,0.789052731,-0.425354991,9.809983992,32.83406685,-8.829206215,-17.65912618,-6.344985876,-12.31460546,2.581377589,-15.79737759,-3.411885122,0.325998117,0.490251412,0.187422787,0.209137476,0.338201507,0.294741055,0.538163842,0.2838258,0.351259887,0.329537665,0.205613936,0.287576271,pop
0.734,0.766,1,-4.485,1,0.0383,0.025,0.00138,0.108,0.6,127.986,215227,52.11452302,77.44952893,41.28516883,20.9982196,25.01764817,-26.10376151,11.09966352,5.226971665,-14.97583117,4.673113341,-13.02159622,3.732387249,0.309141677,0.499659976,0.294766234,0.407510035,0.201328217,0.291427391,0.503123967,0.246264463,0.366454545,0.270825266,0.517001181,0.366138135,pop
0.779,0.64,7,-8.415,1,0.159,0.000155,0.00077,0.101,0.498,99.019,246960,46.781625,66.59784868,-49.57376316,5.374884868,-5.858509046,-28.65663487,7.535299342,-1.85711102,-10.62526069,13.46597368,-20.42471875,-0.771726974,0.593755757,0.736680099,0.317515625,0.311049342,0.397946546,0.422003289,0.66351727,0.477787829,0.319458059,0.3071875,0.193842928,0.366768092,pop
0.748,0.524,8,-5.599,1,0.0338,0.414,0,0.111,0.661,95.01,244960,49.26141728,46.57449506,-5.647053086,-4.726581481,48.40178889,-16.35088395,-13.42253827,-4.11371358,-10.97191852,-1.16041358,-14.68400864,1.395501235,0.364282716,0.374846914,0.196076543,0.480253086,0.236659259,0.323469136,0.153919753,0.253766667,0.454585185,0.151896296,0.390396296,0.159135802,pop
0.608,0.86,5,-5.324,0,0.0554,0.0991,0,0.262,0.437,127.075,232947,51.76145585,54.6371181,11.38461921,-9.822695364,26.52827925,-25.10567219,0.0506766,2.653480132,-8.857285872,2.756949227,-9.492591611,5.112423841,0.620030905,0.437248344,0.313096026,0.423941501,0.304126932,0.480210817,0.353620309,0.465365342,0.492142384,0.277384106,0.282460265,0.345334437,pop
0.791,0.733,6,-5.215,0,0.052,0.147,0.000381,0.0713,0.761,114.98,192360,48.3571995,51.10218835,6.221597274,12.4354399,30.89757373,-22.57376952,-5.023026022,5.983883519,-5.014534077,7.553662949,-8.423530359,-2.709467162,0.423346964,0.598800496,0.356739777,0.283356877,0.337888476,0.331438662,0.501659232,0.340075589,0.353171004,0.357114002,0.26351425,0.25616233,pop
0.719,0.798,10,-4.582,1,0.0361,0.0162,2.34E-06,0.134,0.591,120.011,227741,50.28852028,47.47601738,19.02963731,-0.724527231,21.00317497,-23.79137775,-0.39991657,-1.771383546,-4.216057937,2.185754345,-11.00391309,-4.994589803,0.675783314,0.485783314,0.470338355,0.392057937,0.235701043,0.4540927,0.245779838,0.281755504,0.205872538,0.247884125,0.410140209,0.371631518,pop
0.752,0.832,10,-3.243,1,0.0971,0.0833,0.000265,0.424,0.534,120.003,172053,51.59173269,94.20217713,29.65774879,1.636077295,18.04585829,-13.04418519,-1.805397746,5.103438003,-5.118570048,0.841235105,-11.70151047,3.672990338,0.520969404,0.659151369,0.496484702,0.385417069,0.409014493,0.442281804,0.2861562,0.303025765,0.305452496,0.41394847,0.33457649,0.34247504,pop
0.613,0.634,2,-3.472,1,0.0339,0.0178,0,0.0719,0.37,144.953,241348,52.05795104,57.03728274,17.42684088,0.022170135,25.38621787,-25.37637576,19.19174786,4.127115055,1.538632803,2.677716034,-12.48877234,3.81777601,0.555805386,0.621607099,0.476149327,0.293399021,0.29269645,0.187648715,0.2139694,0.288807834,0.18998164,0.228249694,0.191921665,0.325080783,pop
0.547,0.832,0,-3.752,1,0.0808,0.229,0,0.306,0.771,78.209,215333,53.19392055,54.59897534,2.253228767,-15.36441233,23.19006575,-21.06890548,-20.97308219,-3.616167123,2.701682192,0.211382192,-9.818679452,-3.989315068,0.619852055,0.481926027,0.451630137,0.272649315,0.366045205,0.423967123,0.330320548,0.507991781,0.332909589,0.359967123,0.214009589,0.304863014,pop
0.772,0.648,9,-6.222,1,0.0612,0.161,0,0.269,0.741,129.966,225560,49.00574762,69.46864405,14.25900714,3.143485714,26.61794048,-11.224275,-6.697891667,-8.048110714,-3.565433333,2.072342857,-12.35892262,-10.79999643,0.220060714,0.361616667,0.218861905,0.28214881,0.418972619,0.218165476,0.370019048,0.293261905,0.415177381,0.488860714,0.241264286,0.256427381,pop
0.694,0.891,9,-2.94,1,0.0949,0.0562,0,0.561,0.563,97.939,214573,52.8892904,67.02154921,7.099255164,-4.734345079,36.32835723,-22.04830741,1.377586877,2.75173147,-4.840619684,2.894008505,-12.85758931,0.595521264,0.514126367,0.662737546,0.552025516,0.409459295,0.473054678,0.381312272,0.385944107,0.296484812,0.302782503,0.358283111,0.32045322,0.43218955,pop
0.39,0.702,2,-5.825,1,0.036,0.00883,0.00207,0.342,0.195,125.686,238240,48.67730898,30.88442922,27.52496347,-3.044765601,4.704974125,-25.23852511,5.13734551,2.167118721,-14.53786758,-3.295092846,-9.422891933,1.199412481,0.183252664,0.298578387,0.430059361,0.163519026,0.257079148,0.179136986,0.363855403,0.356700152,0.207782344,0.39339726,0.187502283,0.328494673,rock
0.525,0.846,3,-5.893,1,0.0281,0.00289,1.45E-05,0.142,0.507,155.028,340320,50.85139644,35.82264292,-4.984814433,-12.72423618,6.053022493,-30.08601968,6.388289597,4.47957732,-9.97771134,-0.72062418,-5.464921275,-0.063227741,0.460166823,0.386968135,0.317546392,0.44956701,0.252591378,0.375054358,0.245393627,0.335429241,0.269465792,0.215056232,0.34993627,0.211419869,rock
0.318,0.879,2,-6.06,1,0.0506,8.66E-05,1.04E-06,0.0808,0.25,146.312,294600,50.07235392,44.39030166,16.82671496,-13.64555938,0.566270784,-29.82269121,8.956591449,3.555807601,-20.65247743,-3.021606888,-8.351566508,-3.978191211,0.272952494,0.459083135,0.645035629,0.259617577,0.259839667,0.222382423,0.276212589,0.273934679,0.245015439,0.433909739,0.214897862,0.33266152,rock
0.456,0.59,11,-8.638,1,0.0327,0.00182,0.00379,0.104,0.243,124.635,283733,46.56675392,50.57985887,32.37970446,-6.014259349,-8.688785283,-25.06468637,7.757509047,1.068927624,-14.67077563,-1.863004825,-8.26322316,-4.453782871,0.26248854,0.382890229,0.207726176,0.305831122,0.293940893,0.229668275,0.410996381,0.262224367,0.401517491,0.197821472,0.291366707,0.363363088,rock
0.294,0.641,11,-9.316,1,0.0291,0.0163,0.22,0.112,0.226,79.759,536067,46.88537986,41.15166584,36.0925071,-4.665033972,4.114918468,-26.15822607,7.796638048,1.009622607,-6.481064855,-0.420185917,-6.092675726,2.548918468,0.443921557,0.472097591,0.239794317,0.295381717,0.325988882,0.207574429,0.397721433,0.208433601,0.237382952,0.18762693,0.272161828,0.551127239,rock
0.486,0.744,6,-7.176,1,0.0404,0.0204,0.00298,0.112,0.362,132.446,336000,48.81225405,66.60636336,41.26763968,1.41287753,8.430626518,-22.64849393,10.12767915,3.896154858,-0.192756073,2.396626518,-8.866109312,-4.813215587,0.408137652,0.550195344,0.255775304,0.290351215,0.242809717,0.295088057,0.48617915,0.258151822,0.357996964,0.22816498,0.280785425,0.485015182,rock
0.463,0.266,6,-14.307,1,0.0315,0.736,0.00028,0.152,0.368,120.316,356293,39.81624518,38.6427986,20.72415849,-2.040774956,19.62847023,-15.48001401,6.237057793,-4.299670753,-13.05208669,-4.560036778,-8.105483363,15.66724694,0.152476357,0.473107706,0.127210158,0.259222417,0.13259282,0.300143608,0.467529772,0.265476357,0.553041156,0.179515762,0.265524518,0.212796848,rock
0.456,0.978,10,-4.869,0,0.112,0.0301,0.499,0.313,0.327,123.411,271867,51.9639499,77.97120042,26.51871294,-4.178361169,6.310057411,-26.92879019,3.001280793,5.139902923,-1.444942589,2.6130762,-5.169050104,10.79882046,0.458968685,0.584182672,0.381913361,0.557529228,0.446448852,0.419696242,0.431312109,0.391508351,0.494808977,0.393998956,0.515629436,0.399716075,rock
0.274,0.949,11,-8.642,1,0.0896,0.0214,0.00778,0.218,0.497,100.346,406307,49.11795057,74.10192986,36.18856713,-3.346788911,4.170300601,-24.99957114,-0.60808684,6.687635271,-5.53100334,1.678625919,-5.097126921,6.90941483,0.459995992,0.581307949,0.323714763,0.343940548,0.450580494,0.476726787,0.749778223,0.401870407,0.424136941,0.376018704,0.397981296,0.515454242,rock
0.449,0.901,6,-7.711,1,0.0526,0.141,0.0675,0.128,0.696,125.148,356400,49.65612489,70.55392593,27.74554953,-7.401923342,11.60464169,-25.09114901,-8.029841516,3.154632214,-2.041192076,-0.40330491,-3.733587425,7.64608441,0.31853919,0.518041344,0.283528854,0.515159345,0.365179156,0.391787252,0.521544358,0.316140396,0.518540913,0.267613264,0.332229974,0.319637382,rock
0.285,0.846,2,-6.472,1,0.0438,0.0404,0,0.182,0.287,108.808,318227,50.83675679,35.94540717,18.28899023,-9.954963084,18.76775353,-28.76174159,0.465981542,1.464863192,-8.505679696,-1.444617807,-6.326001086,-3.662665581,0.375186754,0.457912052,0.383859935,0.265378936,0.53093051,0.320799131,0.239799131,0.359846906,0.300446254,0.693079262,0.336369164,0.269150923,rock
0.323,0.728,7,-5.416,1,0.0321,0.00394,0.000447,0.102,0.489,161.586,215333,51.64802786,27.37576833,3.307351906,-19.23097214,3.772809384,-27.49830352,1.054030792,0.104992669,-7.62890176,-1.090853372,-8.660325513,-2.694321114,0.37176393,0.397717009,0.537090909,0.225118768,0.273331378,0.240142229,0.205148094,0.341460411,0.220646628,0.342032258,0.181766862,0.231041056,rock
0.394,0.944,10,-6.506,0,0.0761,0.00178,4.54E-06,0.298,0.265,105.338,292581,50.3343501,45.41415996,23.01004326,-4.731905433,3.172022133,-28.42158149,-0.353102616,3.416780684,-1.619426559,2.403207243,-7.900610664,-9.230081489,0.565837022,0.704691147,0.537744467,0.575910463,0.354400402,0.347706237,0.373763581,0.393966801,0.399716298,0.472243461,0.518702213,0.328758551,rock
0.36,0.684,4,-6.457,0,0.0308,0.323,0,0.34,0.2,77.15,342653,49.03438906,25.85444479,34.01124561,-1.842817337,25.69103818,-26.53216925,4.295823529,0.841429309,-5.596739938,-0.261705882,-8.501816305,-5.058908153,0.475552116,0.367743034,0.381063983,0.272873065,0.558731682,0.24555934,0.226134159,0.249122807,0.240033024,0.302592363,0.192527348,0.362028896,rock
0.473,0.348,0,-11.1,1,0.0288,0.721,7.42E-05,0.0827,0.283,107.819,215500,43.31732959,-22.80287097,-12.14210379,-21.73981206,24.96108415,-29.88198878,-2.902093969,-2.511441795,-11.06064516,-2.771821879,-5.086067321,5.355535764,0.408214586,0.163810659,0.288635344,0.106552595,0.199504909,0.199037868,0.190227209,0.67256101,0.237151473,0.264039271,0.122224404,0.190253857,rock
0.284,0.875,11,-6.069,0,0.0422,0.00752,0.000461,0.402,0.595,75.009,340907,51.25399581,46.83854507,33.87103459,-4.557852201,5.537857442,-30.16068134,-2.070179245,3.098412998,-3.607612159,2.507207547,-6.589496855,-6.908625786,0.405996855,0.422087002,0.425925577,0.308278826,0.438735849,0.260754717,0.292590147,0.386220126,0.321795597,0.501534591,0.337510482,0.438053459,rock
0.327,0.71,3,-2.928,1,0.0547,0.202,9.00E-05,0.28,0.416,179.561,175200,52.49650953,12.46567591,44.03943501,-7.923012132,24.77853899,-20.27442808,4.157745234,-0.039814558,-2.582093588,-1.751882149,-10.70892548,-0.313771231,0.429291161,0.28292201,0.328372617,0.504409012,0.267885615,0.331852686,0.268136915,0.494386482,0.339932409,0.208012132,0.373098787,0.231145581,rock
0.31,0.7,9,-5.678,1,0.047,0.011,0.00965,0.0828,0.763,188.386,255493,49.81792042,76.43522145,55.69647405,11.40392157,2.64044406,-18.3120323,2.013096886,9.964311419,-10.66374164,0.911141869,-7.588920415,-8.203117647,0.404068051,0.476490196,0.449553633,0.325226067,0.510760092,0.406645905,0.311399077,0.288886967,0.298414072,0.382322953,0.307966551,0.437139562,rock
0.573,0.913,6,-4.793,0,0.132,0.0591,0.00173,0.156,0.422,115.715,208400,51.67923128,85.75575208,59.10515308,11.7320183,19.81662895,-18.90818636,1.425124792,10.28021464,-8.566570715,-0.473785358,-5.30490183,-5.657975042,0.427851913,0.465447587,0.371702163,0.377276206,0.394524126,0.348821963,0.556497504,0.384592346,0.512356073,0.506470882,0.285876872,0.403439268,rock
0.501,0.889,4,-5.175,1,0.0364,0.000147,0.0114,0.217,0.257,133.519,292880,50.49303565,91.50046696,24.12644348,-1.337013043,-11.31344609,-29.24898435,-5.973650435,-2.211926087,-12.91531565,2.076852174,-7.94448,-6.234768696,0.545661739,0.313314783,0.21383913,0.263852174,0.299629565,0.217350435,0.298273043,0.191571304,0.246245217,0.293205217,0.371901739,0.741485217,rock
0.754,0.759,9,-5.218,1,0.302,0.153,0.000114,0.101,0.435,126.367,214667,49.02035073,84.87443067,13.46029201,5.603815661,5.374593801,3.174507341,-13.2035106,1.956807504,-4.651184339,-0.284053834,-18.00671126,-6.362389886,0.438810767,0.467484502,0.366013051,0.521115824,0.561724307,0.295218597,0.348918434,0.422014682,0.448507341,0.453189233,0.405256117,0.486278956,rock
0.257,0.819,7,-3.562,1,0.0422,0.085,0.015,0.324,0.267,150.354,308560,51.3283055,102.7755438,19.51136762,-10.04276884,21.62706925,-28.39156517,3.371434827,-0.730756619,4.640588595,4.74543279,-8.480751527,7.551849287,0.3823778,0.465962322,0.651476578,0.224278004,0.236497963,0.241157841,0.277168024,0.40489002,0.245076375,0.377110998,0.185209776,0.234849287,rock
0.433,0.959,9,-4.04,1,0.0431,0.000917,0,0.028,0.365,172.984,269373,51.77040175,67.55124782,24.30229803,-6.701818777,2.436905022,-28.23326638,-7.882802402,4.670643013,-7.962408297,3.897663755,-7.669045852,-8.969350437,0.506292576,0.502462882,0.347485808,0.316002183,0.486054585,0.39245524,0.361029476,0.29721179,0.377099345,0.589450873,0.291183406,0.274374454,rock
0.36,0.905,4,-3.808,0,0.0812,1.37E-05,7.51E-06,0.0753,0.309,144.544,267973,53.59001669,63.81345828,27.32525674,-9.564745828,-5.113353017,-31.01656739,7.6716457,0.792775353,-10.82339281,1.336255456,-9.471265725,-6.431313222,0.536952503,0.534436457,0.551453145,0.329618742,0.374618742,0.247047497,0.291404365,0.313949936,0.255449294,0.332356868,0.241065469,0.35790629,rock
0.454,0.879,4,-5.44,1,0.0305,0.000861,0.00281,0.794,0.727,105.859,228467,51.55587485,76.07259264,32.57633129,-4.96110184,-10.3735092,-26.12965031,1.674995092,2.581731288,-14.52199509,-2.696130061,-6.367515337,-5.10529816,0.377158282,0.383267485,0.236242945,0.277078528,0.465925153,0.33547362,0.483417178,0.289364417,0.368186503,0.393180368,0.260346012,0.502689571,rock
0.433,0.778,2,-4.68,0,0.0371,0.00838,0,0.163,0.217,149.864,209333,51.85837643,47.31647791,-4.16912275,-17.40036661,18.36783961,-32.47907201,-7.186430442,-3.195690671,-13.58263666,1.008664484,-8.9569509,-5.729130933,0.506328969,0.416633388,0.450918167,0.221124386,0.282883797,0.315662848,0.202441899,0.270432079,0.190790507,0.449623568,0.344145663,0.192743044,rock
0.416,0.741,7,-4.001,1,0.0335,0.00804,0,0.273,0.286,160.515,202973,52.72223116,45.10309548,16.36103685,-15.26179229,7.694170854,-26.28887605,-8.757316583,-1.84561809,-16.46863484,-0.408770519,-6.892452261,-4.362659966,0.40281407,0.507239531,0.45060469,0.31719263,0.350254606,0.223546064,0.266316583,0.32560804,0.221073702,0.289,0.193058626,0.366319933,rock
0.477,0.696,10,-4.427,0,0.0273,0.00995,0,0.128,0.182,143.989,235640,52.33958408,43.28985435,14.12299249,-14.32229429,13.99767568,-25.45778529,1.117246246,-2.370241742,-11.67739339,-1.873582583,-8.873615616,-6.788445946,0.290487988,0.394984985,0.151930931,0.252361862,0.165897898,0.289536036,0.274941441,0.20904955,0.461358859,0.226438438,0.455717718,0.204990991,rock
0.468,0.859,1,-4.855,0,0.0366,0.025,0,0.103,0.531,92.048,243053,52.70592993,31.14640876,3.383839416,-18.24748321,4.905059854,-25.52416788,-5.146465693,0.551982482,-0.721144526,3.194049635,-7.838640876,-1.851643796,0.39640292,0.551759124,0.27899708,0.287122628,0.404935766,0.239109489,0.381805839,0.246293431,0.340059854,0.393192701,0.282007299,0.472162044,rock
0.45,0.914,6,-6.741,1,0.0647,0.0106,8.18E-05,0.101,0.336,124.42,208293,49.3116759,50.97339251,1.147921824,-16.08934365,9.22323127,-27.80280945,-8.527561889,0.333749186,-4.218296417,2.058299674,-6.959741042,-0.397428339,0.394508143,0.630563518,0.345298046,0.423938111,0.238385993,0.299796417,0.442861564,0.347384365,0.502765472,0.316584691,0.462830619,0.354757329,rock
0.291,0.79,11,-5.683,0,0.0363,0.00133,5.61E-06,0.0811,0.513,155.667,289907,48.34608664,43.48639562,-6.06743215,-13.60130898,12.95859603,-26.68487787,13.19191962,1.396531315,-13.27220668,-2.109969729,-9.213975992,-3.99890501,0.325132568,0.361006263,0.468655532,0.197816284,0.27082881,0.220608559,0.364516701,0.504870564,0.306951983,0.354132568,0.238316284,0.38656785,rock
0.5,0.824,4,-5.846,0,0.0388,0.00016,0.00161,0.0916,0.539,120.125,218920,50.59635196,50.35961027,-12.99589124,-18.0505861,-1.91647281,-30.9701571,-11.13129305,1.776507553,-5.387250755,2.294119335,-10.9544713,-4.868752266,0.361004532,0.413152568,0.494614804,0.340619335,0.502155589,0.31107855,0.257971299,0.407478852,0.23560423,0.350729607,0.205862538,0.258453172,rock
0.414,0.404,0,-9.928,0,0.0499,0.271,0,0.3,0.224,71.105,354320,43.48513615,51.43115363,24.61535695,-7.513690892,22.73758878,-11.36875897,-11.04931279,2.549881325,-0.718537259,2.959725851,-11.09499448,4.024942962,0.397029439,0.337601656,0.342846366,0.378173873,0.267898804,0.351367985,0.239073597,0.331315547,0.249620975,0.306552898,0.433698252,0.241513339,rock
0.692,0.497,2,-7.316,1,0.119,0.676,0,0.259,0.475,81.308,122067,47.50349292,40.38322663,38.6570255,-2.796623229,32.00208499,3.935543909,-8.433694051,4.82709915,-2.075818697,3.285084986,-17.72843059,1.40578187,0.450164306,0.626430595,0.468209632,0.472407932,0.651473088,0.422271955,0.459189802,0.368546742,0.310937677,0.409124646,0.306070822,0.44978187,rock
0.671,0.712,2,-7.815,1,0.0476,0.429,0,0.103,0.462,113.805,248440,45.8957907,45.51523385,13.06896641,4.059567183,21.65487597,-16.95863437,-8.650577519,4.0049677,-7.039528424,2.626521964,-10.55273385,-0.912015504,0.422074935,0.560319121,0.542288114,0.280027132,0.305322997,0.257427649,0.277063307,0.338755814,0.219830749,0.373547804,0.186647287,0.263060724,rock
0.559,0.855,5,-5.077,1,0.186,0.0488,0.000681,0.68,0.605,156.311,209413,50.70362297,100.1575218,15.98629213,-3.03568789,11.39523096,-16.21163421,6.825622971,6.702851436,-2.536439451,3.374667915,-11.53766667,6.672184769,0.461938826,0.432475655,0.431267166,0.343203496,0.376579276,0.448967541,0.410500624,0.513866417,0.394002497,0.452951311,0.333198502,0.303585518,rock
0.431,0.234,0,-14.177,1,0.0337,0.536,2.87E-06,0.0629,0.272,189.859,330333,35.94335375,24.73643967,-14.4737011,-16.90067642,40.35496527,-29.23853016,-8.823978062,-1.053186472,-4.142130713,0.118440585,-8.391746801,0.758840037,0.396215722,0.591531993,0.713884826,0.256577697,0.208457952,0.232010055,0.163516453,0.282627971,0.277989031,0.269526508,0.163832724,0.161860146,rock
0.453,0.543,0,-10.106,1,0.0366,0.297,0,0.0928,0.282,151.362,313227,45.4402168,84.35594813,28.341389,-10.50367116,15.04818568,-20.81899689,-21.21210996,-2.736974066,-1.441482365,2.640821577,-8.52348444,-4.59896473,0.435660788,0.289216805,0.529892116,0.235634855,0.444155602,0.355801867,0.235384855,0.398291494,0.171743776,0.364817427,0.148702282,0.268356846,rock
0.338,0.34,9,-12.049,0,0.0339,0.58,0.0032,0.116,0.197,82.433,482830,40.2129658,10.5231197,18.50699316,-7.028362517,15.19456224,-15.52626265,-11.71569699,-3.298686731,-5.522179891,-3.314940492,-7.550507524,2.577610807,0.457205198,0.201831053,0.332804378,0.139853625,0.33693844,0.268565663,0.276929549,0.378149111,0.225372777,0.527004788,0.19677565,0.279147059,rock
0.731,0.797,5,-9.992,1,0.0309,0.0771,0.0248,0.334,0.933,148.192,348624,44.83538973,42.30084589,-31.64840479,3.280071918,6.262121918,-15.25258493,-13.57633014,1.928656849,4.806284932,1.103402055,-8.661234247,-1.230295205,0.496945205,0.365703425,0.337002055,0.202106164,0.304291781,0.396712329,0.384043836,0.443857534,0.300585616,0.406619863,0.335508219,0.272494521,rock
0.443,0.855,9,-3.674,1,0.0324,0.000192,0.0102,0.353,0.466,105.84,308333,54.07544037,85.85085092,35.26696101,-7.116348624,4.020488532,-29.05578326,10.28885436,2.12134633,-9.705133028,-1.433678899,-7.733897936,-3.879987385,0.263192661,0.352475917,0.390176606,0.247927752,0.422079128,0.235071101,0.282673165,0.283840596,0.261227064,0.39124656,0.254795872,0.316008028,rock
0.306,0.747,0,-5.456,1,0.0365,0.0575,5.03E-05,0.41,0.291,139.673,356160,50.90442066,55.89464391,46.49170203,2.764094096,18.46462454,-25.14096587,10.28082472,2.651050738,-13.97213284,-2.015169742,-6.693638376,-1.623949262,0.522166052,0.26227952,0.348821033,0.202943727,0.364694649,0.385570111,0.265207565,0.439639299,0.272398524,0.389357934,0.202674354,0.280825646,rock
